Epoch,Train Loss,Validation Loss
156,0.17015094061692557,0.16205325722694397
157,0.16982211503717634,0.16166429221630096
158,0.1693774031268226,0.16134174168109894
159,0.16928603251775107,0.16103079915046692
160,0.16897439625528124,0.16074880957603455
161,0.16862447725401986,0.16038896143436432
162,0.16823622749911415,0.1600545197725296
163,0.16807732979456583,0.1597200185060501
164,0.16762955486774445,0.15935250371694565
165,0.1672858264711168,0.1589726060628891
166,0.16699738800525665,0.1586134284734726
167,0.16655951738357544,0.15825844556093216
168,0.1661707643005583,0.15777655690908432
169,0.1657323423359129,0.15731131285429
170,0.16546066270934212,0.15682002902030945
171,0.16492514477835762,0.1562609001994133
172,0.16443802250756157,0.15566543489694595
173,0.16388949420717028,0.155080147087574
174,0.16323346230718824,0.15448100864887238
175,0.16289022399319542,0.15381427854299545
176,0.1621872815820906,0.1531519517302513
177,0.1615312033229404,0.1525270789861679
178,0.16081306172741783,0.15172366052865982
179,0.16019249790244633,0.15099705755710602
180,0.15955345332622528,0.15038396418094635
181,0.15877702004379696,0.14963123947381973
182,0.15811523298422495,0.14883683621883392
183,0.15735318097803327,0.1481800451874733
184,0.15685554345448813,0.14735104888677597
185,0.156130184729894,0.14667513966560364
186,0.15555088884300655,0.146040678024292
187,0.15494033528698814,0.14536269754171371
188,0.15406275457806057,0.1446792557835579
189,0.15349574055936602,0.14399529248476028
190,0.1529144992431005,0.14337967336177826
191,0.1523728205098046,0.14269882440567017
192,0.1518030713001887,0.14208609610795975
193,0.15137804547945657,0.14156609028577805
194,0.15073112646738687,0.1409791111946106
195,0.15041356119844648,0.14036954939365387
196,0.14971065686808693,0.13983234018087387
197,0.14924240443441603,0.13925949484109879
198,0.14865032997396257,0.13870155811309814
199,0.14820429186026254,0.1381026804447174
200,0.14767465823226505,0.13748040795326233
201,0.14734826319747502,0.13688357919454575
202,0.14666574696699777,0.13633672893047333
203,0.14625094168716007,0.1356992870569229
204,0.14599255555205876,0.13521279394626617
205,0.14501600629753536,0.13453376293182373
206,0.1444501264227761,0.13388751447200775
207,0.1438488248321745,0.13331085443496704
208,0.14364907642205557,0.13275329768657684
209,0.14286855856577554,0.13201343268156052
210,0.1421712338924408,0.13143251091241837
211,0.1417932411034902,0.1307329759001732
212,0.140678776635064,0.1299341842532158
213,0.1398195740249422,0.12905298545956612
214,0.13945921427673763,0.12811488285660744
215,0.1385004785325792,0.127404622733593
216,0.13774662299288642,0.1266964003443718
217,0.13688048389222887,0.1257523074746132
218,0.13575949437088436,0.1247921958565712
219,0.13519770486487281,0.12355086952447891
220,0.13419264223840502,0.12253248691558838
221,0.1326473338736428,0.12140413373708725
222,0.13163175102737215,0.12020978331565857
223,0.13014024330510032,0.11887229979038239
224,0.12951657093233532,0.11791140213608742
225,0.12739351143439612,0.1165754459798336
226,0.12641422947247824,0.1151866465806961
227,0.12443329145510991,0.11379233002662659
228,0.12332318474849065,0.11234556138515472
229,0.12305564764473173,0.11102350056171417
230,0.12048823717567655,0.10931870341300964
231,0.11862597780095206,0.10760748758912086
232,0.11781580994526546,0.1066715270280838
233,0.11577592624558343,0.10498658567667007
234,0.1144946316878001,0.1034240871667862
235,0.11423984169960022,0.10202232748270035
236,0.11195352011256748,0.1006079614162445
237,0.10944083415799671,0.09934186935424805
238,0.1085929200053215,0.09773774072527885
239,0.10742910289102131,0.09664176404476166
240,0.10656426101922989,0.09536697342991829
241,0.10588211566209793,0.09429580718278885
242,0.10363130519787471,0.0931238904595375
243,0.10392662137746811,0.09166911616921425
244,0.10262878239154816,0.09121320396661758
245,0.10076958603329128,0.09035348147153854
246,0.1000075489282608,0.08908925205469131
247,0.09943823268016179,0.08818018436431885
248,0.09893653376234902,0.0873170867562294
249,0.09725838320122825,0.08697045221924782
250,0.09731750521394941,0.08562195301055908
251,0.09590437097681893,0.08508159220218658
252,0.09599849747286902,0.08440852910280228
253,0.0961703360080719,0.08319811895489693
254,0.09350957555903329,0.08295074850320816
255,0.09685114357206556,0.08231697976589203
256,0.0917599027355512,0.08161943405866623
257,0.09133297453324,0.0806458443403244
258,0.09090653475787905,0.07983467355370522
259,0.09068515482876036,0.07942278310656548
260,0.08931185139550103,0.07880500704050064
261,0.08919014781713486,0.07813724502921104
262,0.08791081441773309,0.0775759108364582
263,0.08827575544516246,0.07701760530471802
264,0.08831216726038191,0.07631358876824379
265,0.08787058459387885,0.0760931447148323
266,0.0868023211757342,0.0753580816090107
267,0.08601262420415878,0.07481851801276207
268,0.08580898741881053,0.07425602898001671
269,0.08467342373397616,0.07374313473701477
270,0.08506558587153752,0.07324869185686111
271,0.08406949291626613,0.07269721105694771
272,0.08334054715103573,0.0724073238670826
273,0.08328447739283244,0.07170988619327545
274,0.08311422914266586,0.07131372392177582
275,0.08105285465717316,0.07094336673617363
276,0.08212424566348393,0.070429477840662
277,0.08122988376352522,0.06984258443117142
278,0.0809462492664655,0.06929773837327957
279,0.08098336557547252,0.06915212422609329
280,0.08023373285929362,0.0685444064438343
281,0.07991962134838104,0.06781227141618729
282,0.0785542411936654,0.06766844540834427
283,0.07976679007212321,0.06732410192489624
284,0.07883873499102062,0.06700823456048965
285,0.07733125736316045,0.06653231382369995
286,0.07842274258534114,0.06586681678891182
287,0.07615419973929723,0.0656033530831337
288,0.07721434947517183,0.06547476723790169
289,0.07629736844036314,0.06504379585385323
290,0.0776067359579934,0.06454763561487198
291,0.07470348808500502,0.06414333172142506
292,0.07498063643773396,0.06388869881629944
293,0.07576581339041392,0.06348658725619316
294,0.07624282605118221,0.06331313401460648
295,0.07547664145628612,0.06318512558937073
296,0.07461630801359813,0.06274307146668434
297,0.07404706213209364,0.06261095777153969
298,0.07364795191420449,0.06209361553192139
299,0.0748411508070098,0.061692772433161736
300,0.07269470973147286,0.06187841296195984
301,0.07277572568919924,0.061869680881500244
302,0.07267454514900844,0.061179764568805695
303,0.07331793424155977,0.060765715315937996
304,0.07272574802239735,0.06079551391303539
305,0.07160919490787718,0.060461971908807755
306,0.0716995894908905,0.06030280143022537
307,0.07118748707903756,0.060027262195944786
308,0.07153030070993635,0.05968826450407505
309,0.07069979028569327,0.05939243733882904
310,0.06976780129803552,0.05904199555516243
311,0.0694845351907942,0.058692287653684616
312,0.0745297446846962,0.05900079011917114
313,0.0695352695054478,0.058538082987070084
314,0.06977979093790054,0.05838507413864136
315,0.07050793535179561,0.05813539773225784
316,0.07099096808168623,0.058129314333200455
317,0.06910489168432024,0.057750966399908066
318,0.06814078076018228,0.05729837343096733
319,0.07008140782515208,0.0570543073117733
320,0.06847990552584331,0.057468805462121964
321,0.06883681813875835,0.05706472136080265
322,0.06769366893503401,0.057094551622867584
323,0.06962849199771881,0.05666216090321541
324,0.06722529646423128,0.05660169757902622
325,0.06789187755849627,0.05637005344033241
326,0.06732878130343226,0.05606316216289997
327,0.06916817774375279,0.05623091012239456
328,0.06843436674939261,0.05586772412061691
329,0.06657990192373593,0.05565647780895233
330,0.06616619643237856,0.055464839562773705
331,0.06651322709189521,0.05521722510457039
332,0.06590854624907176,0.05499623529613018
333,0.06783111227883233,0.05517173931002617
334,0.06520021706819534,0.054801370948553085
335,0.06457719248202112,0.054752614349126816
336,0.06656664527124828,0.05458346568048
337,0.06666962636841668,0.05435277335345745
338,0.06476041757398182,0.05422508530318737
339,0.06650252350502545,0.054260775446891785
340,0.06578575033280584,0.05392102524638176
341,0.06535806838009092,0.053701622411608696
342,0.06581600134571393,0.053823020309209824
343,0.06596981113155682,0.05354216694831848
344,0.06376342268453704,0.05338303744792938
345,0.06550226360559464,0.05309436842799187
346,0.06383239353696506,0.053303953260183334
347,0.06436272006895807,0.053023526445031166
348,0.06459974994262059,0.0533294677734375
349,0.06308408247099982,0.05275198444724083
350,0.06339579448103905,0.05256146192550659
351,0.06517410029967625,0.052585896104574203
352,0.062365814215607114,0.05212736502289772
353,0.06350457461343871,0.051929306238889694
354,0.06350907848940955,0.05198223516345024
355,0.06207345426082611,0.052001653239130974
356,0.06425224285986689,0.05219078250229359
357,0.06264233920309278,0.05174871347844601
358,0.06230821170740657,0.05150744877755642
359,0.06412453659706646,0.051614927127957344
360,0.06353625365429455,0.05139936879277229
361,0.06137007557683521,0.05140582472085953
362,0.06308288292752372,0.0509601216763258
363,0.06298333613408937,0.05116706155240536
364,0.06233349856403139,0.051046498119831085
365,0.06094253187378248,0.05107303895056248
366,0.0620307359430525,0.050671109929680824
367,0.06230978502167596,0.050390198826789856
368,0.060735290663109884,0.05038104020059109
369,0.061875284959872566,0.05027645826339722
370,0.06096859979960653,0.05053364112973213
371,0.06072141147322125,0.050270555540919304
372,0.06067594844433996,0.050179483368992805
373,0.06005493924021721,0.049677953124046326
374,0.061643223381704755,0.0498509556055069
375,0.0625380670858754,0.04974509961903095
376,0.060557198193338185,0.04955768957734108
377,0.06282300915982988,0.049715930595993996
378,0.05962242599990633,0.04955121874809265
379,0.05998553873764144,0.049522846937179565
380,0.05999706271621916,0.049236493185162544
381,0.060938536292976804,0.04927995055913925
382,0.0593707917465104,0.04881184361875057
383,0.06036176739467515,0.04912739433348179
384,0.06134351798229747,0.04890678450465202
385,0.05901587588919534,0.04903721064329147
386,0.05993559625413683,0.04899437725543976
387,0.05939477268192503,0.04851946793496609
388,0.0592790622678068,0.04859188012778759
389,0.058959200978279114,0.04850377142429352
390,0.060153761671649084,0.048614466562867165
391,0.05897135535875956,0.04829095117747784
392,0.059707930518521204,0.048473797738552094
393,0.05994479234019915,0.04834018088877201
394,0.05864147386617131,0.04775993339717388
395,0.06100521319442325,0.04788586124777794
396,0.05859877293308576,0.04802577756345272
397,0.05913138099842601,0.04759117774665356
398,0.057838254090812474,0.04757944494485855
399,0.05820760958724552,0.04755285009741783
400,0.05913332766956753,0.04783282428979874
401,0.059248432930972844,0.04772382415831089
402,0.05806202358669705,0.04716983437538147
403,0.05789134941167302,0.0473781730979681
404,0.05812677575482263,0.046969346702098846
405,0.058046443594826594,0.047090714797377586
406,0.05902165257268482,0.04722592234611511
407,0.05836091894242498,0.04696647450327873
408,0.05755197505156199,0.04680773802101612
409,0.05639263987541199,0.04653407633304596
410,0.057326596644189626,0.04672166146337986
411,0.056958102931578956,0.04624762199819088
412,0.056332990527153015,0.046935105696320534
413,0.057272629191478096,0.04638265073299408
414,0.05792947858572006,0.04698355495929718
415,0.05716951563954353,0.04658552631735802
416,0.05918758362531662,0.04658231884241104
417,0.05919312064846357,0.04646950215101242
418,0.059197125749455556,0.04613447189331055
419,0.05597085919645098,0.04596114903688431
420,0.05878442484471533,0.04605768620967865
421,0.05747812779413329,0.04633009806275368
422,0.057648423231310315,0.04586666263639927
423,0.05624138398302926,0.0456028301268816
424,0.055674086014429726,0.045905452221632004
425,0.05549288954999712,0.04561091959476471
426,0.055826014942593045,0.04584643058478832
427,0.05641341250803736,0.04546493664383888
428,0.056049488898780614,0.045589836314320564
429,0.05508583701319165,0.045336440205574036
430,0.05711564876967006,0.04586814343929291
431,0.055941469967365265,0.045450495555996895
432,0.055111955023474164,0.04534672386944294
433,0.05507279849714703,0.045273372903466225
434,0.056060479746924505,0.04529433138668537
435,0.05643645591206021,0.044965339824557304
436,0.05645667016506195,0.045261744409799576
437,0.05705347450243102,0.04521346651017666
438,0.056325913303428225,0.04557508043944836
439,0.055068941993845835,0.04511990770697594
440,0.05567890447047022,0.04489510878920555
441,0.0575120204852687,0.045820459723472595
442,0.0549765278895696,0.04506286419928074
443,0.0543826851579878,0.044359978288412094
444,0.05571095479859246,0.04413958638906479
445,0.05502769392397669,0.04447753354907036
446,0.05485455236501164,0.044972848147153854
447,0.05468459468748835,0.04431769996881485
448,0.05570057034492493,0.044482575729489326
449,0.05568437650799751,0.04477441683411598
450,0.05528944979111353,0.04378622956573963
451,0.05482705972260899,0.04384893551468849
452,0.054210798194011055,0.04416799917817116
453,0.05335430511169963,0.04399186000227928
454,0.05480007371968693,0.04391256347298622
455,0.05387462013297611,0.043801628053188324
456,0.05367659736010763,0.04474063962697983
457,0.05596715004907714,0.04390793293714523
458,0.055515206108490624,0.044252943247556686
459,0.05476381050215827,0.0439364705234766
460,0.053459220462375216,0.043548380956053734
461,0.053433042433526784,0.04331117495894432
462,0.05430603275696436,0.043773382902145386
463,0.054038328015142016,0.043265920132398605
464,0.05466332990262243,0.04366042651236057
465,0.05327890896134906,0.04374552145600319
466,0.05310848313901159,0.043339673429727554
467,0.053443212889962725,0.043049294501543045
468,0.05403277691867617,0.04339553229510784
469,0.055571662469042674,0.04328273795545101
470,0.05331462828649415,0.0434991829097271
471,0.055108981413973704,0.04313855245709419
472,0.054250753588146634,0.043264755979180336
473,0.0529273578690158,0.043020112439990044
474,0.05328196162978808,0.04315062426030636
475,0.05317644402384758,0.04365614429116249
476,0.05352602650721868,0.04308864660561085
477,0.053100948946343526,0.042987750843167305
478,0.052395402971241206,0.042740048840641975
479,0.052601284864876,0.04301401786506176
480,0.052641831752326756,0.04267876595258713
481,0.051514151609606214,0.04271545074880123
482,0.05280917800135083,0.042473701760172844
483,0.05288006613651911,0.04234660230576992
484,0.05319477121035258,0.042491380125284195
485,0.05438309949305323,0.042618848383426666
486,0.052574572877751455,0.0423232764005661
487,0.053094023217757545,0.04235767386853695
488,0.05145112549265226,0.04239632375538349
489,0.053073718316025205,0.04228827357292175
490,0.05299686764677366,0.042370427399873734
491,0.05336230703526073,0.0428007785230875
492,0.052621340172158346,0.04221177287399769
493,0.0530676506459713,0.04284767620265484
494,0.05352814909484652,0.04298355430364609
495,0.051420810321966805,0.04237021133303642
496,0.053675653205977544,0.042024148628115654
497,0.05289042658276028,0.042600953951478004
498,0.0517603676352236,0.04209197871387005
499,0.05214349842733807,0.04181175120174885
500,0.05206931506594022,0.04203203693032265
501,0.05177792948153284,0.042198751121759415
502,0.05176788030399217,0.041784949600696564
503,0.051726088341739446,0.04195903241634369
504,0.05279691848489973,0.04204689525067806
505,0.05067630029386944,0.0415665078908205
506,0.05286801482240359,0.04174821451306343
507,0.05222390881843037,0.04195346683263779
508,0.05060127046373156,0.041596896946430206
509,0.05143235127131144,0.041579846292734146
510,0.050288769933912486,0.04148033447563648
511,0.052250787201854915,0.041423436254262924
512,0.050179597818189196,0.04130910150706768
513,0.05143738082713551,0.041155314072966576
514,0.05227062561445766,0.0416090227663517
515,0.05069448260797395,0.0414719320833683
516,0.05103789559668965,0.04101233370602131
517,0.05201406321591801,0.04178039915859699
518,0.05047448476155599,0.04126048646867275
519,0.050231431507401995,0.041826847940683365
520,0.050188495881027646,0.04125961475074291
521,0.051776295320855245,0.041244907304644585
522,0.05048526492383745,0.041591910645365715
523,0.05053910778628455,0.04152932949364185
524,0.052552343242698245,0.04116087220609188
525,0.05148096051481035,0.04109074920415878
526,0.05225819307896826,0.04104292392730713
527,0.04966149810287687,0.041051432490348816
528,0.050921809756093554,0.04100453108549118
529,0.049912123216523066,0.04182642325758934
530,0.051865577697753906,0.04184981249272823
531,0.05178109763397111,0.04098610579967499
532,0.05062603743539916,0.040516024455428123
533,0.050784845732980304,0.04053835943341255
534,0.05002537576688661,0.041112473234534264
535,0.05025278487139278,0.041406335309147835
536,0.04975387371248669,0.04068475775420666
537,0.051353019972642265,0.04067332297563553
538,0.051275199900070824,0.041227178648114204
539,0.05195808079507616,0.04059095308184624
540,0.05055993712610669,0.04112738557159901
541,0.05083067301246855,0.04066290892660618
542,0.05002159004410108,0.04125608690083027
543,0.0502382040851646,0.04061170481145382
544,0.04902353468868467,0.04039636254310608
545,0.05023336037993431,0.040646545588970184
546,0.04930621302790112,0.04014787636697292
547,0.05054123658272955,0.040435442700982094
548,0.04955034992761082,0.04028932936489582
549,0.0503361320330037,0.04008202254772186
550,0.049855279839701123,0.040475860238075256
551,0.050827292932404414,0.040359390899538994
552,0.04875954530305333,0.04136001504957676
553,0.050213971071773104,0.040262918919324875
554,0.04959231490890185,0.040410298854112625
555,0.04886771200431718,0.04028485529124737
556,0.04895630768603749,0.04036335647106171
557,0.05173634447985225,0.040143927559256554
558,0.04812569378150834,0.0403891634196043
559,0.04862172239356571,0.04019546136260033
560,0.049696189247899585,0.03972053527832031
561,0.049249815858072706,0.0402052067220211
562,0.0492707851032416,0.0400674045085907
563,0.04898750575052367,0.040521133691072464
564,0.0492738104528851,0.039731670171022415
565,0.049608294748597674,0.04012078046798706
566,0.048934359517362386,0.039534708485007286
567,0.05072448030114174,0.03992434963583946
568,0.05044885890351401,0.03990410827100277
569,0.049829659362634025,0.04026297107338905
570,0.04900190523929066,0.04006168060004711
571,0.048222346852223076,0.03989911079406738
572,0.04751240503456858,0.039353977888822556
573,0.04836523160338402,0.03963177837431431
574,0.04983856115076277,0.03998889960348606
575,0.049364818880955376,0.039788542315363884
576,0.04911132198241022,0.040996477007865906
577,0.05000593720210923,0.04047916270792484
578,0.04838383404744996,0.03976139612495899
579,0.04738634617792235,0.0394850242882967
580,0.047223644538058177,0.03958501107990742
581,0.04839901998639107,0.039417874068021774
582,0.04859791571895281,0.03943208232522011
583,0.048282616254356175,0.03964702598750591
584,0.04862110192577044,0.03979969769716263
585,0.04951507970690727,0.03972242213785648
586,0.04798736795783043,0.039451487362384796
587,0.04846091982391146,0.039063166826963425
588,0.046715730594264135,0.03913593105971813
589,0.04873594931430287,0.03919209912419319
590,0.0485028185778194,0.03958130441606045
591,0.0480215520494514,0.03939453698694706
592,0.04895428940653801,0.039389995858073235
593,0.048514321032497615,0.03943958133459091
594,0.04755541806419691,0.03944401443004608
595,0.049217735727628074,0.03930027224123478
596,0.04803626032339202,0.03901346027851105
597,0.04825521591636869,0.03909825719892979
598,0.04741103988554743,0.03917718678712845
599,0.047955253471930824,0.038876039907336235
600,0.04785208817985323,0.03927898779511452
601,0.048646245151758194,0.03915726952254772
602,0.049400253842274346,0.03893470950424671
603,0.04762500317560302,0.03972066007554531
604,0.04696526833706432,0.038661474362015724
605,0.048205515990654625,0.03932240046560764
606,0.04803228585256471,0.03939307667315006
607,0.049276881333854466,0.03949860483407974
608,0.04795549975501166,0.03889019042253494
609,0.04736347413725323,0.03897612914443016
610,0.04727322939369413,0.03868103213608265
611,0.04701561894681719,0.03857411444187164
612,0.046875372529029846,0.03876616433262825
613,0.04831588682201174,0.0387440025806427
614,0.04770374712016848,0.03852933645248413
615,0.04739026311371061,0.03913104720413685
616,0.04708638911445936,0.038838375359773636
617,0.04750271307097541,0.03877145238220692
618,0.047808383074071675,0.03976886905729771
619,0.047786903464131884,0.03847198560833931
620,0.0467700134548876,0.039133887737989426
621,0.047582495129770704,0.03881368786096573
622,0.047320893655220665,0.03871830366551876
623,0.04649030831125048,0.03845648467540741
624,0.045693069282505244,0.03877680003643036
625,0.046831891354587346,0.03809133358299732
626,0.04756361453069581,0.03865576349198818
627,0.04740705175532235,0.0383900236338377
628,0.04784443726142248,0.038668807595968246
629,0.04898345801565382,0.03851409815251827
630,0.04682982464631399,0.03888004086911678
631,0.046005686124165855,0.03831576555967331
632,0.04689194882909457,0.03815647214651108
633,0.04840636998414993,0.0388350673019886
634,0.04602220571703381,0.03820417448878288
635,0.04815349065595203,0.03833690285682678
636,0.04628997006350093,0.03817654959857464
637,0.04705820232629776,0.03820488788187504
638,0.047424550685617656,0.03943987749516964
639,0.047411801086531744,0.03848223388195038
640,0.04671546320120493,0.03837830387055874
641,0.04670032569103771,0.03870074823498726
642,0.04644282658894857,0.03820180892944336
643,0.04703643959429529,0.0383171197026968
644,0.04701452164186372,0.03829322196543217
645,0.04696980035967297,0.03849831037223339
646,0.04681403893563482,0.038310516625642776
647,0.04654835412899653,0.03827908635139465
648,0.04662788369589382,0.0385096650570631
649,0.04590963820616404,0.0383087657392025
650,0.046421144571569234,0.03824140876531601
651,0.04592623313268026,0.03840325027704239
652,0.04578280614482032,0.037873681634664536
653,0.045578566690286,0.03800943121314049
654,0.04604403633210394,0.03811528533697128
655,0.046374397145377264,0.037785936146974564
656,0.04621676438384586,0.038285134360194206
657,0.04512963154249721,0.0378689281642437
658,0.04698812175128195,0.038546906784176826
659,0.046203260206513934,0.03802977688610554
660,0.04588137442866961,0.037767983973026276
661,0.046694126394059926,0.03757161647081375
662,0.04589951328105397,0.038399260491132736
663,0.04772357725434833,0.03804693929851055
664,0.04629837762978342,0.03788800537586212
665,0.04534181993868616,0.03767213225364685
666,0.045222066756751805,0.037686508148908615
667,0.046400942322280675,0.03852568380534649
668,0.04521667667561107,0.03813072666525841
669,0.04565937982665168,0.03769021853804588
670,0.04688962880108091,0.03754636272788048
671,0.046520020398828715,0.03792311064898968
672,0.04582514282729891,0.03757420741021633
673,0.046037104808621936,0.03733731061220169
674,0.04617254063487053,0.038090942427515984
675,0.046478822413418025,0.03768433816730976
676,0.04658101581864887,0.038439732044935226
677,0.04689828430612882,0.03767579048871994
678,0.04589480616980129,0.03795764967799187
679,0.04560954496264458,0.0376989021897316
680,0.045711132801241346,0.03730339743196964
681,0.04511504040824042,0.03775125741958618
682,0.044814742273754544,0.03752685524523258
683,0.0462518905599912,0.03739081509411335
684,0.047176293200916715,0.03793100640177727
685,0.04583287984132767,0.03757036291062832
686,0.045407712873485356,0.038614293560385704
687,0.04589531280928188,0.03728504106402397
688,0.04565128766828113,0.038131605833768845
689,0.045935582369565964,0.03731527924537659
690,0.044875957485702306,0.038030412048101425
691,0.04561683535575867,0.03774787113070488
692,0.04607074707746506,0.03746340796351433
693,0.044732368654674955,0.037418387830257416
694,0.04654811488257514,0.03803256340324879
695,0.04539932062228521,0.037677694112062454
696,0.04551179500089751,0.037275658920407295
697,0.046202107436127134,0.03734517842531204
698,0.04516353954871496,0.03723115846514702
699,0.044973203705416784,0.03702319227159023
